Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,OBJECTID
"2018500801917","274952","93269",-3.773037,50.725537,"50","3","2","2",16/06/2018,"7",10:42:00,"589",E10000008,"3","30","3","70","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020319,"1028"
"2018500276107","269800","101741",-3.848992,50.800551,"50","3","1","1",03/03/2018,"7",16:42:00,"589",E10000008,"3","3072","6","60","0","-1","-1","0","0","0","1","1","3","0","0","2","2",E01020326,"1031"
"2018500286459","266669","100145",-3.892818,50.785494,"50","3","1","1",13/04/2018,"6",21:27:00,"589",E10000008,"3","3124","6","60","0","-1","-1","0","0","0","6","1","1","0","0","2","1",E01020326,"1031"
"2018500302051","266677","100160",-3.89271,50.785631,"50","2","1","1",27/05/2018,"1",20:20:00,"589",E10000008,"3","3124","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020326,"1031"
"2018500277787","256773","100121",-4.033104,50.782917,"50","3","1","2",06/03/2018,"3",20:45:00,"589",E10000008,"3","386","6","60","0","-1","-1","0","0","0","6","1","2","0","0","2","1",E01020320,"1033"
"2018500802244","258910","101696",-4.003415,50.797596,"50","3","2","1",15/11/2018,"5",19:30:00,"589",E10000008,"3","3072","6","30","8","4","6","0","0","0","6","1","1","0","0","2","1",E01020320,"1033"
"2018500814630","256782","100164",-4.032993,50.783306,"50","1","3","2",15/07/2018,"1",11:32:00,"589",E10000008,"3","386","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020320,"1033"
"2018500303359","260226","101649",-3.984735,50.797493,"50","3","2","1",05/06/2018,"3",18:25:00,"589",E10000008,"4","3217","6","60","9","4","6","0","0","0","1","1","1","0","0","2","1",E01020320,"1034"
"2018500262791","261145","97000",-3.969946,50.755932,"50","2","2","1",11/01/2018,"5",13:28:00,"589",E10000008,"4","3215","6","60","0","-1","-1","0","0","0","1","1","2","0","0","2","1",E01020322,"1036"
"2018500309514","263255","100873",-3.941492,50.791242,"50","3","1","1",19/06/2018,"3",15:13:00,"589",E10000008,"3","3072","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020320,"1036"
"2018500800122","264673","95180",-3.919289,50.740409,"50","3","2","2",09/09/2018,"1",16:06:00,"589",E10000008,"3","30","3","70","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020320,"1036"
"2018500800305","263060","95110",-3.94211,50.739401,"50","3","2","1",26/09/2018,"4",08:16:00,"589",E10000008,"3","30","3","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020320,"1036"
"2018500800575","264332","101257",-3.926363,50.794946,"50","3","1","1",02/10/2018,"3",08:17:00,"589",E10000008,"3","3124","6","60","0","-1","-1","0","0","0","1","2","2","0","0","2","1",E01020326,"1036"
"2018500803245","262116","98206",-3.956641,50.767003,"50","3","1","1",30/11/2018,"6",13:10:00,"589",E10000008,"4","3215","6","60","0","-1","-1","0","0","0","1","2","2","0","0","2","1",E01020320,"1036"
"2018500800967","251246","103428",-4.112792,50.811243,"50","1","1","4",25/07/2018,"4",21:30:00,"589",E10000008,"3","3072","6","60","3","4","6","0","0","0","1","1","1","0","0","2","1",E01020321,"1038"
"2018500283063","255830","101805",-4.047133,50.797817,"50","3","2","2",23/03/2018,"6",23:05:00,"589",E10000008,"3","386","6","30","0","-1","-1","0","0","0","6","2","2","0","0","2","1",E01020321,"1039"
"2018500314525","254007","104136",-4.073911,50.818308,"50","3","2","2",12/07/2018,"5",18:34:00,"589",E10000008,"3","386","1","30","1","4","6","0","0","0","1","1","1","0","0","2","1",E01020321,"1039"
"2018500800028","254011","106319",-4.074725,50.837927,"50","3","3","1",24/08/2018,"6",09:50:00,"589",E10000008,"3","386","6","60","0","-1","-1","0","0","0","1","1","2","0","0","2","1",E01020321,"1039"
"2018500801961","252902","103542",-4.089349,50.812691,"50","3","1","1",15/11/2018,"5",05:37:00,"589",E10000008,"3","3072","6","60","0","-1","-1","0","0","0","6","7","2","0","0","2","1",E01020321,"1039"
"2018500802331","255104","103217",-4.057986,50.810325,"50","2","2","5",19/11/2018,"2",16:14:00,"589",E10000008,"3","386","6","60","3","4","4","3216","0","0","1","1","1","0","0","2","1",E01020321,"1039"
"2018500287454","249845","91336",-4.127729,50.702217,"50","1","1","1",15/04/2018,"1",01:42:00,"589",E10000008,"6","0","6","60","0","-1","-1","0","0","0","6","1","1","0","0","2","1",E01020314,"1042"
"2018500265413","252584","87887",-4.087592,50.671923,"50","3","1","1",23/01/2018,"3",16:06:00,"589",E10000008,"3","386","6","30","0","-1","-1","0","0","0","1","1","2","0","0","2","1",E01020314,"1043"
"2018500283509","254460","91730",-4.062575,50.706932,"50","3","2","1",30/03/2018,"6",20:03:00,"589",E10000008,"3","386","6","60","9","4","3","386","0","0","4","2","2","0","0","2","1",E01020314,"1044"
"2018500284185","254841","91956",-4.057272,50.709059,"50","3","2","1",26/03/2018,"2",13:57:00,"589",E10000008,"3","386","6","60","3","4","3","30","0","0","1","1","1","0","0","2","1",E01020314,"1044"
"2018500294498","254087","91562",-4.067788,50.705329,"50","3","1","1",29/04/2018,"1",03:40:00,"589",E10000008,"3","30","3","70","0","-1","-1","0","0","0","6","1","1","0","0","2","1",E01020314,"1044"
"2018500297630","254325","91590",-4.064431,50.70564,"50","2","1","1",13/05/2018,"1",16:11:00,"589",E10000008,"3","30","3","70","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020314,"1044"
"2018500300432","252884","91492",-4.084785,50.704397,"50","3","1","1",14/05/2018,"2",06:40:00,"589",E10000008,"3","30","3","70","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020314,"1044"
"2018500300793","250639","92818",-4.117093,50.71574,"50","3","1","1",24/05/2018,"5",09:38:00,"589",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020314,"1044"
"2018500324978","252884","91492",-4.084785,50.704397,"50","2","1","1",27/08/2018,"2",23:06:00,"589",E10000008,"3","30","3","70","0","-1","-1","0","0","0","6","1","1","0","0","2","1",E01020314,"1044"
"2018500801025","253068","89385",-4.081343,50.685508,"50","3","1","2",30/10/2018,"3",01:25:00,"589",E10000008,"3","386","6","60","3","4","6","0","0","0","6","1","1","0","0","2","1",E01020314,"1044"
"2018500274741","236894","85338",-4.308333,50.644831,"50","3","1","1",22/02/2018,"5",09:15:00,"589",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","2","0","0","2","2",E01020340,"1045"
"2018500281876","236493","85048",-4.313872,50.642113,"50","3","2","2",18/03/2018,"1",11:11:00,"589",E10000008,"3","388","6","60","3","4","3","30","0","0","1","1","2","0","0","2","1",E01020340,"1045"
"2018500288650","237295","85370",-4.30268,50.645231,"50","3","1","4",13/04/2018,"6",14:48:00,"589",E10000008,"3","30","3","70","5","4","3","388","0","0","1","1","1","0","0","2","1",E01020340,"1045"
"2018500281888","240929","85512",-4.251384,50.647511,"50","2","1","1",15/03/2018,"5",14:21:00,"589",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020340,"1046"
"2018500301206","241819","88157",-4.239936,50.671522,"50","3","1","1",17/05/2018,"5",14:05:00,"589",E10000008,"3","30","3","70","5","4","3","31","0","0","1","1","1","0","0","2","1",E01020340,"1046"
"2018500801356","241818","88142",-4.239944,50.671387,"50","3","1","1",01/11/2018,"5",20:30:00,"589",E10000008,"3","30","6","60","5","4","6","0","0","0","6","1","1","0","0","2","1",E01020340,"1046"
"2018500804900","241765","86492",-4.239987,50.656545,"50","1","1","1",14/12/2018,"6",11:30:00,"589",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020340,"1046"
"2018500293077","241199","78769",-4.244681,50.586992,"50","3","2","2",26/04/2018,"5",07:35:00,"589",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","2","0","0","2","1",E01020325,"1051"
"2018500316966","243545","81232",-4.212604,50.609759,"50","2","1","2",31/07/2018,"3",12:37:00,"589",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","1","7","0","2","1",E01020325,"1053"
"2018500802565","244779","79805",-4.19458,50.597265,"50","2","2","2",25/11/2018,"1",11:33:00,"589",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","2","0","0","2","1",E01020325,"1053"
"2018500806427","245638","86748",-4.185343,50.659886,"50","2","2","1",15/12/2018,"7",18:30:00,"589",E10000008,"6","0","6","40","3","4","6","0","0","0","4","1","2","0","0","2","1",E01020325,"1055"
"2018500293197","247688","73556",-4.150949,50.541874,"50","2","1","1",26/04/2018,"5",14:42:00,"589",E10000008,"3","386","6","30","0","-1","-1","0","0","1","1","1","1","0","0","1","2",E01020338,"1056"
"2018500309623","247696","73465",-4.150799,50.541058,"50","3","1","1",18/06/2018,"2",15:35:00,"589",E10000008,"3","386","6","30","0","-1","-1","0","0","0","1","1","1","0","0","1","1",E01020338,"1056"
"2018500802011","247688","73548",-4.150946,50.541802,"50","3","4","4",17/11/2018,"7",20:02:00,"589",E10000008,"3","386","6","30","0","-1","-1","0","0","0","4","1","1","0","0","1","1",E01020338,"1056"
"2018500307661","249504","71556",-4.12453,50.52437,"50","3","2","1",03/07/2018,"3",15:28:00,"589",E10000008,"6","0","6","60","3","4","6","0","0","0","1","1","1","0","0","2","1",E01020341,"1057"
"2018500308866","252985","75153",-4.076875,50.557583,"50","3","1","1",27/06/2018,"4",19:50:00,"589",E10000008,"4","3357","6","60","0","-1","-1","0","1","0","1","1","1","0","7","2","1",E01020341,"1057"
"2018500314838","249042","71862",-4.131167,50.527001,"50","2","2","1",16/07/2018,"2",08:02:00,"589",E10000008,"3","386","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020341,"1057"
"2018500295745","251501","69585",-4.095592,50.507167,"50","3","1","1",24/04/2018,"3",14:37:00,"589",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","2","2","0","0","2","1",E01020342,"1058"
"2018500307276","251269","68837",-4.098564,50.500386,"50","3","3","4",02/06/2018,"7",13:24:00,"589",E10000008,"3","386","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020341,"1058"
"2018500316449","250422","70302",-4.111086,50.513336,"50","3","2","1",18/07/2018,"4",08:22:00,"589",E10000008,"3","386","3","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020341,"1058"
"2018500803317","250652","70115",-4.107769,50.511714,"50","3","1","1",04/12/2018,"3",16:52:00,"589",E10000008,"3","386","6","60","0","-1","-1","0","0","0","6","2","2","6","0","2","1",E01020341,"1058"
"2018500803972","251122","69023",-4.100709,50.50202,"50","3","2","1",06/12/2018,"5",07:08:00,"589",E10000008,"3","386","6","40","3","4","6","0","0","0","4","2","2","0","0","2","1",E01020341,"1058"
"2018500285871","251494","68570",-4.095287,50.498043,"50","3","1","1",08/04/2018,"1",10:40:00,"589",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","9","2","0","0","2","2",E01020341,"1059"
"2018500320615","256473","70969",-4.026052,50.520847,"50","3","2","7",22/07/2018,"1",16:06:00,"589",E10000008,"4","3212","6","40","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020317,"1061"
"2018500278029","248794","67534",-4.13291,50.488042,"50","3","2","1",13/03/2018,"3",16:14:00,"589",E10000008,"6","0","6","60","3","4","6","0","0","0","1","1","1","0","0","2","1",E01020315,"1064"
"2018500286498","251089","69029",-4.101177,50.502066,"50","3","2","1",13/04/2018,"6",14:30:00,"589",E10000008,"6","0","6","60","3","4","3","386","0","0","1","1","1","0","0","2","2",E01020341,"1066"
"2018500284918","250929","64775",-4.101734,50.463794,"50","3","2","1",29/03/2018,"5",23:45:00,"589",E10000008,"3","386","6","60","0","-1","-1","0","0","0","6","1","2","0","0","2","1",E01020316,"1067"
"2018500286028","250493","63425",-4.107333,50.45155,"50","2","3","1",04/04/2018,"4",10:05:00,"589",E10000008,"3","386","6","40","0","-1","-1","0","0","0","1","2","2","0","0","2","1",E01020316,"1067"
"2018500801443","250876","64605",-4.102412,50.462252,"50","3","1","1",06/11/2018,"3",23:56:00,"589",E10000008,"3","386","6","60","0","-1","-1","0","0","0","6","5","2","0","0","2","1",E01020316,"1067"
"2018500801458","251966","67752",-4.088312,50.490811,"50","3","1","1",03/11/2018,"7",20:50:00,"589",E10000008,"3","386","6","60","0","-1","-1","0","0","0","5","5","2","0","0","2","1",E01020315,"1067"
"2018500276330","259377","95523",-3.994431,50.742232,"50","3","2","1",07/03/2018,"4",15:00:00,"589",E10000008,"4","3215","6","30","0","-1","-1","0","0","0","1","2","2","0","0","2","2",E01020327,"1069"
"2018500317390","258987","95229",-3.999842,50.739495,"50","2","1","1",23/07/2018,"2",20:01:00,"589",E10000008,"6","0","2","30","3","2","6","0","0","4","1","1","1","0","0","2","1",E01020328,"1069"
"2018500802152","259521","95302",-3.992307,50.740281,"50","3","2","1",05/11/2018,"2",16:30:00,"589",E10000008,"4","3260","6","30","3","4","6","0","0","0","1","1","2","0","0","2","2",E01020328,"1069"
"2018500283646","268096","93987",-3.870377,50.730474,"50","3","4","1",18/03/2018,"1",13:20:00,"589",E10000008,"3","30","3","70","0","-1","-1","0","0","0","1","3","3","0","3","2","1",E01020339,"1070"
"2018500802797","269079","93453",-3.856266,50.725897,"50","3","1","1",26/11/2018,"2",07:52:00,"589",E10000008,"3","3124","6","60","0","-1","-1","0","0","0","1","1","4","0","0","2","1",E01020339,"1070"
"2018500800227","269404","99375",-3.853767,50.779197,"50","1","1","1",04/10/2018,"5",12:36:00,"589",E10000008,"6","0","6","60","3","4","6","0","0","0","1","1","1","0","0","2","1",E01020339,"1071"
"2018500801280","265255","92581",-3.910095,50.717185,"50","3","1","1",31/10/2018,"4",11:25:00,"589",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","2","0","0","2","1",E01020339,"1071"
"2018500801496","265774","93128",-3.902947,50.722221,"50","2","1","1",05/11/2018,"2",20:10:00,"589",E10000008,"6","0","6","60","0","-1","-1","0","0","0","6","1","2","0","0","2","1",E01020339,"1071"
"2018500802171","266591","94419",-3.891846,50.734013,"50","3","1","1",16/11/2018,"6",07:08:00,"589",E10000008,"3","30","3","70","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020339,"1071"
"2018500803249","266822","94313",-3.888537,50.733113,"50","3","1","1",01/12/2018,"7",09:53:00,"589",E10000008,"3","30","3","70","0","-1","-1","0","0","0","1","2","2","0","0","2","1",E01020339,"1071"
"2018500801142","264783","95125",-3.917711,50.73994,"50","2","1","1",31/10/2018,"4",10:58:00,"589",E10000008,"3","30","3","70","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020339,"1072"
"2018500289872","254004","65750",-4.058818,50.47333,"50","2","1","1",20/04/2018,"6",22:20:00,"589",E10000008,"6","0","6","30","0","-1","-1","0","0","0","6","1","1","0","0","2","1",E01020317,"1074"
"2018500802321","254389","65531",-4.053311,50.471458,"50","3","1","1",20/11/2018,"3",19:42:00,"589",E10000008,"6","0","6","40","0","-1","-1","0","0","0","6","1","1","0","0","2","1",E01020317,"1074"
"2018500296130","271712","149360",-3.838728,51.228967,"50","2","1","1",06/05/2018,"1",02:20:00,"582",E10000008,"6","0","6","30","0","-1","-1","0","0","0","6","1","1","0","0","2","1",E01020126,"30821"
"2018500320889","271644","149254",-3.839663,51.228,"50","2","1","1",09/08/2018,"5",18:21:00,"582",E10000008,"6","0","2","30","9","4","6","0","0","0","1","1","1","0","0","2","1",E01020126,"30821"
"2018500331397","274070","147896",-3.804459,51.216335,"50","2","1","2",22/08/2018,"4",15:45:00,"582",E10000008,"3","39","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020126,"30821"
"2018500276566","272302","149381",-3.83029,51.229289,"50","3","1","1",23/02/2018,"6",06:47:00,"582",E10000008,"4","3234","6","30","0","-1","-1","0","0","0","4","1","4","0","0","2","1",E01020126,"30822"
"2018500831909","272285","149519",-3.830582,51.230525,"50","3","1","1",08/10/2018,"2",22:46:00,"582",E10000008,"6","0","6","30","0","-1","-1","0","0","0","4","1","1","0","0","2","1",E01020126,"30822"
"2018500320807","256608","143814",-4.052692,51.175532,"50","3","2","2",07/08/2018,"3",10:24:00,"582",E10000008,"3","3123","6","60","0","-1","-1","0","0","0","1","1","2","0","0","2","1",E01020099,"30824"
"2018500806408","253794","144351",-4.093138,51.179644,"50","3","1","1",15/12/2018,"7",13:28:00,"582",E10000008,"4","3230","6","60","6","4","6","0","0","0","1","2","2","0","0","2","1",E01020099,"30824"
"2018500802019","253789","147963",-4.094681,51.212101,"50","3","1","1",08/11/2018,"5",08:22:00,"582",E10000008,"3","399","6","60","0","-1","-1","0","0","0","1","8","2","0","2","2","1",E01020115,"30827"
"2018500280049","252508","147581",-4.112851,51.208339,"50","3","2","1",20/03/2018,"3",22:32:00,"582",E10000008,"3","399","6","30","3","2","4","3230","0","0","4","1","1","0","0","1","1",E01020114,"30828"
"2018500295733","252137","147637",-4.118182,51.208746,"50","3","4","1",01/05/2018,"3",22:36:00,"582",E10000008,"6","0","6","30","0","-1","-1","0","0","0","4","5","2","0","0","1","1",E01020114,"30828"
"2018500319961","253497","144528",-4.097456,51.181159,"50","3","1","1",26/07/2018,"5",11:32:00,"582",E10000008,"4","3230","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020115,"30828"
"2018500276522","252205","147792",-4.117273,51.210156,"50","3","1","1",16/02/2018,"6",17:23:00,"582",E10000008,"6","0","2","30","0","-1","-1","0","0","0","1","1","1","0","0","1","1",E01020112,"30830"
"2018500323511","247530","142815",-4.182038,51.164205,"50","3","1","1",11/07/2018,"4",04:26:00,"582",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020108,"30834"
"2018500802575","248556","143930",-4.167845,51.174497,"50","3","2","1",12/11/2018,"2",08:34:00,"582",E10000008,"6","0","6","60","3","4","4","3343","0","8","1","1","2","0","0","2","1",E01020108,"30834"
"2018500261705","247847","137813",-4.175393,51.119343,"50","3","2","1",06/01/2018,"7",14:17:00,"582",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","2","0","0","2","1",E01020091,"30835"
"2018500316658","246670","137544",-4.192083,51.116612,"50","2","1","1",21/07/2018,"7",10:41:00,"582",E10000008,"4","3231","6","40","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020091,"30835"
"2018500331321","245769","137651",-4.204992,51.117331,"50","3","2","1",18/08/2018,"7",13:37:00,"582",E10000008,"4","3231","6","30","6","4","6","0","0","0","1","2","2","0","0","2","1",E01020091,"30835"
"2018500305281","248406","136330",-4.166788,51.106165,"50","3","1","1",14/06/2018,"5",17:15:00,"582",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","2",E01020093,"30836"
"2018500306286","248446","136618",-4.166338,51.108764,"50","2","1","1",19/06/2018,"3",10:15:00,"582",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020093,"30836"
"2018500800301","248801","136530",-4.161234,51.108067,"50","3","1","1",25/09/2018,"3",14:20:00,"582",E10000008,"6","0","6","30","3","4","3","361","0","0","1","1","1","0","0","2","1",E01020093,"30836"
"2018500328878","257566","147249",-4.040359,51.20664,"50","1","1","1",16/06/2018,"7",20:01:00,"582",E10000008,"3","399","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020099,"30837"
"2018500329741","257596","147267",-4.039937,51.206809,"50","3","2","1",04/09/2018,"3",14:02:00,"582",E10000008,"3","399","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020099,"30837"
